ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Arches NP,ARCH,National Park,Intermountain ,UT,1996,6,"111,616",0,"463,978",0,0,0,"3,065","1,450",50,0,816,Arches NP,ARCH,National Park,Intermountain ,UT,1996,"856,016",0,"3,663,763",0,0,0,"27,266","12,905",555,0,"4,931"
Arches NP,ARCH,National Park,Intermountain ,UT,1996,7,"119,378",0,"494,317",0,0,0,"3,688","1,169",26,0,791,Arches NP,ARCH,National Park,Intermountain ,UT,1996,"856,016",0,"3,663,763",0,0,0,"27,266","12,905",555,0,"4,931"
Arches NP,ARCH,National Park,Intermountain ,UT,1996,8,"128,102",0,"506,473",0,0,0,"3,413","1,364",37,0,277,Arches NP,ARCH,National Park,Intermountain ,UT,1996,"856,016",0,"3,663,763",0,0,0,"27,266","12,905",555,0,"4,931"
Arches NP,ARCH,National Park,Intermountain ,UT,1996,9,"121,734",0,"485,776",0,0,0,"2,854","1,755",65,0,350,Arches NP,ARCH,National Park,Intermountain ,UT,1996,"856,016",0,"3,663,763",0,0,0,"27,266","12,905",555,0,"4,931"
Arches NP,ARCH,National Park,Intermountain ,UT,1996,10,"63,804",0,"289,942",0,0,0,"2,098","1,637",44,0,327,Arches NP,ARCH,National Park,Intermountain ,UT,1996,"856,016",0,"3,663,763",0,0,0,"27,266","12,905",555,0,"4,931"
Arches NP,ARCH,National Park,Intermountain ,UT,1996,11,"19,972",0,"104,810",0,0,0,"1,152",514,31,0,174,Arches NP,ARCH,National Park,Intermountain ,UT,1996,"856,016",0,"3,663,763",0,0,0,"27,266","12,905",555,0,"4,931"
Arches NP,ARCH,National Park,Intermountain ,UT,1996,12,"13,712",0,"50,410",0,0,0,300,86,0,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1996,"856,016",0,"3,663,763",0,0,0,"27,266","12,905",555,0,"4,931"
Arches NP,ARCH,National Park,Intermountain ,UT,1997,1,"9,422",0,"35,375",0,0,0,257,38,1,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1997,"858,525",0,"3,715,704",0,0,0,"28,229","13,284",728,0,"5,264"
Arches NP,ARCH,National Park,Intermountain ,UT,1997,2,"13,493",0,"53,372",0,0,0,415,108,14,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1997,"858,525",0,"3,715,704",0,0,0,"28,229","13,284",728,0,"5,264"
Arches NP,ARCH,National Park,Intermountain ,UT,1997,3,"64,176",0,"310,963",0,0,0,"3,286",964,151,0,534,Arches NP,ARCH,National Park,Intermountain ,UT,1997,"858,525",0,"3,715,704",0,0,0,"28,229","13,284",728,0,"5,264"
Arches NP,ARCH,National Park,Intermountain ,UT,1997,4,"70,201",0,"342,946",0,0,0,"2,889","1,725",115,0,785,Arches NP,ARCH,National Park,Intermountain ,UT,1997,"858,525",0,"3,715,704",0,0,0,"28,229","13,284",728,0,"5,264"
Arches NP,ARCH,National Park,Intermountain ,UT,1997,5,"115,568",0,"496,430",0,0,0,"2,862","2,074",136,0,"1,167",Arches NP,ARCH,National Park,Intermountain ,UT,1997,"858,525",0,"3,715,704",0,0,0,"28,229","13,284",728,0,"5,264"
Arches NP,ARCH,National Park,Intermountain ,UT,1997,6,"114,213",0,"478,390",0,0,0,"3,456","1,401",77,0,722,Arches NP,ARCH,National Park,Intermountain ,UT,1997,"858,525",0,"3,715,704",0,0,0,"28,229","13,284",728,0,"5,264"
Arches NP,ARCH,National Park,Intermountain ,UT,1997,7,"122,626",0,"514,621",0,0,0,"4,069","1,220",58,0,767,Arches NP,ARCH,National Park,Intermountain ,UT,1997,"858,525",0,"3,715,704",0,0,0,"28,229","13,284",728,0,"5,264"
Arches NP,ARCH,National Park,Intermountain ,UT,1997,8,"131,104",0,"525,883",0,0,0,"3,729","1,466",39,0,290,Arches NP,ARCH,National Park,Intermountain ,UT,1997,"858,525",0,"3,715,704",0,0,0,"28,229","13,284",728,0,"5,264"
Arches NP,ARCH,National Park,Intermountain ,UT,1997,9,"119,450",0,"487,612",0,0,0,"3,092","1,922",70,0,302,Arches NP,ARCH,National Park,Intermountain ,UT,1997,"858,525",0,"3,715,704",0,0,0,"28,229","13,284",728,0,"5,264"
Arches NP,ARCH,National Park,Intermountain ,UT,1997,10,"66,854",0,"322,362",0,0,0,"2,758","1,646",39,0,632,Arches NP,ARCH,National Park,Intermountain ,UT,1997,"858,525",0,"3,715,704",0,0,0,"28,229","13,284",728,0,"5,264"
Arches NP,ARCH,National Park,Intermountain ,UT,1997,11,"19,933",0,"105,836",0,0,0,"1,200",631,22,0,65,Arches NP,ARCH,National Park,Intermountain ,UT,1997,"858,525",0,"3,715,704",0,0,0,"28,229","13,284",728,0,"5,264"
Arches NP,ARCH,National Park,Intermountain ,UT,1997,12,"11,485",0,"41,914",0,0,0,216,89,6,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1997,"858,525",0,"3,715,704",0,0,0,"28,229","13,284",728,0,"5,264"
Arches NP,ARCH,National Park,Intermountain ,UT,1998,1,"10,450",0,"42,491",0,0,0,341,110,13,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,1998,"837,161",0,"3,710,443",0,0,0,"30,348","13,618",420,0,"5,569"
Arches NP,ARCH,National Park,Intermountain ,UT,1998,2,"12,337",0,"51,229",0,0,0,398,168,7,0,19,Arches NP,ARCH,National Park,Intermountain ,UT,1998,"837,161",0,"3,710,443",0,0,0,"30,348","13,618",420,0,"5,569"
Arches NP,ARCH,National Park,Intermountain ,UT,1998,3,"52,467",0,"279,307",0,0,0,"3,364","1,096",26,0,593,Arches NP,ARCH,National Park,Intermountain ,UT,1998,"837,161",0,"3,710,443",0,0,0,"30,348","13,618",420,0,"5,569"
Arches NP,ARCH,National Park,Intermountain ,UT,1998,4,"75,236",0,"365,201",0,0,0,"3,124","1,779",49,0,860,Arches NP,ARCH,National Park,Intermountain ,UT,1998,"837,161",0,"3,710,443",0,0,0,"30,348","13,618",420,0,"5,569"
Arches NP,ARCH,National Park,Intermountain ,UT,1998,5,"119,525",0,"523,769",0,0,0,"3,497","2,101",89,0,"1,197",Arches NP,ARCH,National Park,Intermountain ,UT,1998,"837,161",0,"3,710,443",0,0,0,"30,348","13,618",420,0,"5,569"
Arches NP,ARCH,National Park,Intermountain ,UT,1998,6,"116,384",0,"506,155",0,0,0,"3,964","1,636",47,0,895,Arches NP,ARCH,National Park,Intermountain ,UT,1998,"837,161",0,"3,710,443",0,0,0,"30,348","13,618",420,0,"5,569"
Arches NP,ARCH,National Park,Intermountain ,UT,1998,7,"113,040",0,"492,883",0,0,0,"4,458","1,358",44,0,547,Arches NP,ARCH,National Park,Intermountain ,UT,1998,"837,161",0,"3,710,443",0,0,0,"30,348","13,618",420,0,"5,569"
Arches NP,ARCH,National Park,Intermountain ,UT,1998,8,"120,361",0,"485,638",0,0,0,"3,677","1,220",71,0,221,Arches NP,ARCH,National Park,Intermountain ,UT,1998,"837,161",0,"3,710,443",0,0,0,"30,348","13,618",420,0,"5,569"
Arches NP,ARCH,National Park,Intermountain ,UT,1998,9,"116,137",0,"476,566",0,0,0,"3,191","1,733",29,0,386,Arches NP,ARCH,National Park,Intermountain ,UT,1998,"837,161",0,"3,710,443",0,0,0,"30,348","13,618",420,0,"5,569"
